REGION,REGIONCODE,DISTRICT,DISTRICTCODE,WARD,WARDCODE,STREET,PLACES
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KABUTAIGI,RWAMALEBE
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KABUTAIGI,KIHIGA
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KABUTAIGI,KAIRUNGU
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KABUTAIGI,RUNYABANA
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KIBANGA,KIBANGA
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KIBANGA,KILABATABA
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KIBANGA,RUNYINYA
KAGERA,35515,MULEBA,35515,KIBANGA,35515,KIBANGA,BWOGA
KAGERA,35516,MULEBA,35516,IKONDO,35516,BUMPANDE,BUMPANDE
KAGERA,35516,MULEBA,35516,IKONDO,35516,BUMPANDE,NYAKABANGA
KAGERA,35516,MULEBA,35516,IKONDO,35516,BUMPANDE,KYASHA
KAGERA,35516,MULEBA,35516,IKONDO,35516,BUMPANDE,KYABAGAWA
KAGERA,35516,MULEBA,35516,IKONDO,35516,IKONDO,"IKONDO A"
KAGERA,35516,MULEBA,35516,IKONDO,35516,IKONDO,"IKONDO B"
KAGERA,35516,MULEBA,35516,IKONDO,35516,IKONDO,BYAI
KAGERA,35516,MULEBA,35516,IKONDO,35516,IKONDO,NINGA
KAGERA,35516,MULEBA,35516,IKONDO,35516,IKONDO,BULENGANSI
KAGERA,35516,MULEBA,35516,IKONDO,35516,KAMISHANGO,"KAMISHANGO ""A"""
KAGERA,35516,MULEBA,35516,IKONDO,35516,KAMISHANGO,"KAMISHANGO ""B"""
KAGERA,35516,MULEBA,35516,IKONDO,35516,KAMISHANGO,"OMUKIGANDO ""A"""
KAGERA,35516,MULEBA,35516,IKONDO,35516,KAMISHANGO,"OMUKIGANDO ""B"""
KAGERA,35517,MULEBA,35517,BUREZA,35517,BUREZA,BUREZA
KAGERA,35517,MULEBA,35517,BUREZA,35517,BUREZA,KAZIRANTEMWA
KAGERA,35517,MULEBA,35517,BUREZA,35517,BUREZA,OMUMUSHENYI
KAGERA,35517,MULEBA,35517,BUREZA,35517,BUTEMBO,BUTEMBO
KAGERA,35517,MULEBA,35517,BUREZA,35517,BUTEMBO,BUTALIKE
KAGERA,35517,MULEBA,35517,BUREZA,35517,KIHOLELE,KIHOLELE
KAGERA,35517,MULEBA,35517,BUREZA,35517,KIHOLELE,KANONI
KAGERA,35517,MULEBA,35517,BUREZA,35517,KIHOLELE,KABANGA
KAGERA,35517,MULEBA,35517,BUREZA,35517,MAKARWE,"MAKARWE A"
KAGERA,35517,MULEBA,35517,BUREZA,35517,MAKARWE,"MAKARWE B"
KAGERA,35517,MULEBA,35517,BUREZA,35517,MAKARWE,MAHANE
KAGERA,35517,MULEBA,35517,BUREZA,35517,MAKARWE,IGABIRO
KAGERA,35518,MULEBA,35518,MAZINGA,35518,ILAMBA,ILAMBA
KAGERA,35518,MULEBA,35518,MAZINGA,35518,ILAMBA,BUYONZI
KAGERA,35518,MULEBA,35518,MAZINGA,35518,ILAMBA,MUJUNWA
KAGERA,35518,MULEBA,35518,MAZINGA,35518,MAZINGA,RUNENKE
KAGERA,35518,MULEBA,35518,MAZINGA,35518,MAZINGA,KYANZO
KAGERA,35518,MULEBA,35518,MAZINGA,35518,MAZINGA,KIBUMBA
KAGERA,35518,MULEBA,35518,MAZINGA,35518,MAZINGA,MUBEMBE
KAGERA,35518,MULEBA,35518,MAZINGA,35518,RUBIRI,RUBIRI
KAGERA,35518,MULEBA,35518,MAZINGA,35518,RUBIRI,GALINZIRA
KAGERA,35518,MULEBA,35518,MAZINGA,35518,RUBIRI,KIINO
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,BUNYAGONGO,IGABIRO
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,BUNYAGONGO,LUSINDASINDE
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,BUNYAGONGO,NDAYANJOJU
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,BUNYAGONGO,BUNYAGONGO
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,KYAMSHOGA
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,MUSHENYI
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,KIJUMBULA
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,BUKANA
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,BUSIMBA
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,RUKONDO
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,BUMIRO
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,ITONGO,IKANDE
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,"MUZINGA A"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,"MUZINGA B"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,"KISANA A"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,"KISANA B"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,BULENGE
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,MUZINGA,KABANGA
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,NSHAMBA,KAGAZI
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,NSHAMBA,"KISHOJU I"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,NSHAMBA,"KISHOJU II"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,NSHAMBA,"KISHOJU III"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,NSHAMBA,"KISHOJU IV"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,RUTENGE,"RUTENGE A"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,RUTENGE,"RUTENGE B"
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,RUTENGE,OMURUTENGE
KAGERA,35519,MULEBA,35519,NSHAMBA,35519,RUTENGE,MUGABA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,IHUNGA,NYERERE
KAGERA,35520,MULEBA,35520,KISHANDA,35520,IHUNGA,BUHIGIZA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,IHUNGA,KIGEMU
KAGERA,35520,MULEBA,35520,KISHANDA,35520,IHUNGA,KAHYORO
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,NYAKIHANGA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,KAHIMBO
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,BWEJWERA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,KITANGA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,BUYANZI
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KABULALA,MUTOMA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,MABIRA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,KAHYORO
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,KYARUGURU
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,NGARAMA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,BUJUMBA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,KISHANDA,KABUNGINGO
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,BUHETA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,RWANGA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,KITUNTU
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,KAMUGABA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,RUHANGA
KAGERA,35520,MULEBA,35520,KISHANDA,35520,MULELA,KARELA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BIIRABO,BIIRABO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BIIRABO,NYARUTENGE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BIIRABO,KIBARE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BIIRABO,KABAGUNDA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BUGARAMA,BUGARAMA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BUGARAMA,KANTARE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BUGARAMA,KYAIBUMBA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,BUGARAMA,OMUKITUNTU
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KABARE,KATIKABUTARE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KABARE,RWAMBALALA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KABARE,KYANSENENE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KABARE,RWABIKO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KABARE,KATENDERO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KANYWANGONGE,KANYWANGONGE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KANYWANGONGE,NYAMILAMBE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KANYWANGONGE,KAMISHENGE
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KANYWANGONGE,KIBERA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KANYWANGONGE,LWAKAZIBA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KATOBAGO,KIBIRIZI
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KATOBAGO,KATORO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KATOBAGO,MUSHUMBA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KATOBAGO,KATOBAGO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,RUCHUMISI
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,SISIRO
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,"IGABIRO FARM"
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,KISHOJU
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,NSETUKULA
KAGERA,35521,MULEBA,35521,BIIRABO,35521,KIHUMULO,KYANKAMBA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IBARE,KISHOJU
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IBARE,RUHENGELE
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IBARE,KIGEMU
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IJUMBI,IJUMBI
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IJUMBI,BUSHORO
KAGERA,35522,MULEBA,35522,IJUMBI,35522,IJUMBI,BUBUYA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,NSHAMBYA,BWIIRA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,NSHAMBYA,BUGASHA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,NSHAMBYA,NSHAMBYA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUBAO,BUSINDI
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUBAO,RUBAO
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUBAO,BUGANDA
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUHIJA,KASHULE
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUHIJA,BUJEJENKO
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUHIJA,KIGEMU
KAGERA,35522,MULEBA,35522,IJUMBI,35522,RUHIJA,KASHEKURO
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUHANGA,BUHANGA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUHANGA,RUTOMA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUHANGA,RUSHONGE
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUHANGA,NYAKAKOKO
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,BUYUMBA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,BUZIBAIBELE
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,NYAKISINGELA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,BUSHENGESHA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,KYAMUGASHA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,BUSHEMBA,KAGARAMA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KASHOZI,KYARUHILA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KASHOZI,ILAMBIKA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KASHOZI,NYAKALALO
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KASHOZI,KASHOZI
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KASHOZI,NYAMBALE
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KATARE,KATARE
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KATARE,NYAKIHANGA
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KATARE,NKOMERO
KAGERA,35523,MULEBA,35523,BUGANGUZI,35523,KATARE,KITUNTU
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,BUKIJUNGU
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,NYARUHANGA
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,BUKAMBIRO
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,NYAKASHUNSHU
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,RWABONA
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,KIGABIRO
KAGERA,35524,MULEBA,35524,KASHASHA,35524,IHANGIRO,KANYAMBOGO
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RUBYA,RUBYA
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RUBYA,KASHENSHERO
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RUBYA,KITARABWA
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RUBYA,OMUKITENGE
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RWAGATI,KIFO
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RWAGATI,KIIGA
KAGERA,35524,MULEBA,35524,KASHASHA,35524,RWAGATI,BUHANAMA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KAGURAMO,KAGURAMO
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KAGURAMO,NYAKASHABO
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KAGURAMO,BUSINDI
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KAGURAMO,NYAITUBI
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KAGURAMO,ISHENYI
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KIZIRAMUYAGA,MANINGA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KIZIRAMUYAGA,KIZIRAMUYAGA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KIZIRAMUYAGA,NYAMBIBI
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KIZIRAMUYAGA,KABONDE
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KIZIRAMUYAGA,RUSALALA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KYOTA,KYOTA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KYOTA,KABASHARO
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KYOTA,MUGUGU
KAGERA,35525,MULEBA,35525,KIMWANI,35525,KYOTA,KIJULE
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,RUTEME
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,KINUZI
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,KIBINGO
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,NSENGA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,GALU
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,CHANGWE
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,BUHIMA
KAGERA,35525,MULEBA,35525,KIMWANI,35525,RUTEME,MTAKUJA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,ITUNZI,ITUNZI
KAGERA,35526,MULEBA,35526,KARAMBI,35526,ITUNZI,BUSHABO
KAGERA,35526,MULEBA,35526,KARAMBI,35526,ITUNZI,RWIHOGO
KAGERA,35526,MULEBA,35526,KARAMBI,35526,ITUNZI,RUSHAMBYA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,ITUNZI,MUZIRO
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,KAMENGO
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,SONGAMBELE
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,MLIMANI
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,MWAMBASAMBI
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,RUBWELA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KANYAMIKA,CHAJOSHWA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KARAMBI,KARAMBI
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KARAMBI,RUTENGE
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KARAMBI,MWEMAHERU
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KARAMBI,MURUNGU
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KARAMBI,NYAKAGERA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KASHARARA,"KASHARARA A"
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KASHARARA,"KASHARARA B"
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KASHARARA,NYAKAGOMA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KASHARARA,NYAKABWENDA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KIGUZI,"KIGUZI A"
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KIGUZI,"KIGUZI B"
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KIGUZI,BISHEKO
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KIGUZI,RIGASIJA
KAGERA,35526,MULEBA,35526,KARAMBI,35526,KIGUZI,NYAKIGANDO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KAMATOJU,"KAMATOJU ""A"""
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KAMATOJU,"KAMATOJU ""B"""
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KAMATOJU,BUHURA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KAMATOJU,RUBONDO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KASHARUNGA,KASHARUNGA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KASHARUNGA,BUSHOJO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KASHARUNGA,MUSHASHA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KASHARUNGA,KISENENE
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,MAIZIGERA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,KIKORO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,"KITEME KATI"
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,NTUNGAMO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,KYAMATA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KITEME,RWENZIGE
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KYAMYORWA,"KYAMYORWA A"
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KYAMYORWA,"KYAMYORWA B"
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KYAMYORWA,BUBARE
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,KYAMYORWA,KAKINDO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,NKOMERO,NKOMERO
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,NKOMERO,KYALUHANGARA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,NKOMERO,NYAKALAULA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,NKOMERO,MKUYUNI
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,RUNAZI,RWANDA
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,RUNAZI,LYAMABUMBE
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,RUNAZI,KYAMILINZI
KAGERA,35527,MULEBA,35527,KASHARUNGA,35527,RUNAZI,KANYWANGONGE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,BWEYENZA,KYAMATE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,BWEYENZA,KYANTOLE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,BWEYENZA,BWEYENZA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,BWEYENZA,RWAMUSHUNJU
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KANGOMA,OMUKIHANGA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KANGOMA,KANGOMA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KANGOMA,NYAMIZI
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KANGOMA,IBARE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,KIKAGATE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,NYAMITI
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,KAMWANGA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,RUBASI
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,NYARUTOJU
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,KAYAGIRO
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KIKAGATE,NYAKIKA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KISHOJU,KAKO
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KISHOJU,KASHULE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KISHOJU,NKUKURU
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KISHOJU,KYASHERA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KISHOJU,"KYEGOLOMOLA 'B'"
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KITOKO,OMULUBUMBA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KITOKO,BUSHEGE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KITOKO,KITOME
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KITOKO,KAKOKO
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,KYAIBUMBA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,RUKOMBO
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,NYAMAYOLWA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,NYAKITAILA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,OMUKIHANGA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,KYAIBUMBA,MUHULILE
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,NYAKASHENYI,KITABA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,NYAKASHENYI,NYAKASHENYI
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,NYAKASHENYI,RUHANGA
KAGERA,35528,MULEBA,35528,MUBUNDA,35528,NYAKASHENYI,RUBALE
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,BIHATA,BIHATA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,BIHATA,KAKINDO
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,BIHATA,KIHANGA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,BIHATA,KALINZI
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,"KAGASHA A"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,"KAGASHA B"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,KASHARU
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,KIHIMA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,KITUNTU
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KAGASHA,KYOGOMA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KASINDAGA,"KASINDAGA A"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KASINDAGA,NSHANJE
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KASINDAGA,RUGANDO
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KASINDAGA,"KASINDAGA B"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KISANA,KISANA/NTEBE
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KISANA,BUSHILANGA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KISANA,KABUHURA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KISANA,NYAMTUNDU
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,KISANA,BUTERA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,"NYAMILANDA A"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,"NYAMILANDA B"
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,KATENGA
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,BUSINGO
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,KANAZI
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,KISHOJU
KAGERA,35529,MULEBA,35529,KYEBITEMBE,35529,NYAMILANDA,NYAKABINGO
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KABIRIZI,KABIRIZI
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KABIRIZI,KIGOMBE
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KABIRIZI,NYAKAZIBA
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KABIRIZI,MAGANIRO
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KABIRIZI,KANGWE
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,KASHANDA
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,KAGONGO
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,LUSHARUGA
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,NYARUTUNGA
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,KIKOMERO
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KASHANDA,KAKINDO
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KIHWERA,"KIHWERA A"
KAGERA,35530,MULEBA,35530,KABIRIZI,35530,KIHWERA,"KIHWERA B"
